축제명,개최장소,축제시작일자,축제종료일자,축제내용,주관기관,주최기관,후원기관,전화번호,홈페이지주소,관련정보,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
제천의병제,자양영당 등,2022-10-22,2022-10-23,의병제,제천문화원,제천문화원,제천시,043-642-3646,http://www.jecheoncc.or.kr,,충청북도 제천시 의림대로 125,충청북도 제천시 중앙로2가 26-1,37.13923321,128.210774,2022-09-14,4400000,충청북도 제천시
겨울왕국 제천페스티벌,시내 및 의림지 일원,2022-12-24,2023-01-23,겨울벚꽃 및 얼음 축제,(재)제천문화재단,(재)제천문화재단,제천시,043-641-4870,http://www.jccf.or.kr,,충청북도 제천시 의림대로 242,충청북도 제천시 청전동 110,37.1493417,128.2160865,2022-09-14,4400000,충청북도 제천시
울진 친환경농산물 축제(예정),울진 연호공원,2022-09-30,2022-10-03,친환경농산물 축제,울진유통농업회사법인,경상북도 울진군,,054-789-6742,,,,경상북도 울진군 울진읍 연지리 820-75,36.9934345,129.4070805,2022-08-31,5250000,경상북도 울진군
제17회 남해 마늘·한우 축제,남해유배문학관,2022-06-10,2022-06-12,남해 마늘 한우 판매,경상남도 남해군청,남해 마늘한우 축제추진위원회,,055-860-3908,http://tour.namhae.go.kr/main.web,,경상남도 남해군 남해읍 남해대로 2745,경상남도 남해군 남해읍 남변리 555,,,2022-09-14,5430000,경상남도 남해군
2022 상주은모래비치 섬머페스티벌,상주은모래비치 해수욕장,2022-08-04,2022-08-06,문화예술공연,경상남도 남해군청,남해군 상주번영회,,055-860-8603,http://tour.namhae.go.kr/main.web,,경남 남해군 상주면 상주로 10-3,경상남도 남해군 상주면 상주리 1136-1,,,2022-09-14,5430000,경상남도 남해군
제10회 독일마을 맥주축제,독일마을 일원,2022-09-30,2022-10-02,공연 및 체험프로그램+먹거리판매,경상남도 남해군청,경상남도 남해군청+남해군 관광문화재단+독일마을맥주축제추진단,,055-864-4515,http://tour.namhae.go.kr/main.web,,경남 남해군 삼동면 독일로 87-7,경상남도 남해군 삼동면 물건리 1154,,,2022-09-14,5430000,경상남도 남해군
장수 한우랑 사과랑 축제,전라북도 장수군 의암공원 및 누리파크 일원,2022-10-27,2022-10-30,대표프로그램 등 7개분야 70여개 프로그램,사)장수한우랑사과랑축제추진위원회,전라북도 장수군,전라북도,063-350-2356,http://www.jangsufestival.com,장수 한우랑 사과랑 축제,전라북도 장수군 장수읍 한누리로 393,전라북도 장수군 장수읍 두산리 472,35.6411154,127.5181094,2022-09-01,4750000,전라북도 장수군
제15회_정남진_장흥_물축제,탐진강+편백숲우드랜드,2022-07-30,2022-08-07,살수대첩+지상최대의물싸움+황금물고기를잡아라+수중줄다리기+워터락풀파티+별밤수다쟁이+지상최대의워터붐,전라남도 장흥군,물축제추진위원회,,061-860-5771,https://www.jangheung.go.kr/festival,,,전라남도 장흥군 장흥읍 건산리 805,,,2022-09-07,4910000,전라남도 장흥군
강진청자축제,대구면 고려청자요지 일원,2023-02-01,2023-02-01,1000년전 청자문화를 꽃피웠던 청자의 고장 강진에서 도자예술 체험으로 강진청자의 아름다움과 섬세함을 느껴볼 수 있는 가을축제,강진군축제추진위원회,전라남도 강진군,한국관광공사+농협중앙회+광주은행,061-430-3352,http://www.gangjin.go.kr/culture/,,전라남도 강진군 대구면 청자촌길 33,전라남도 강진군 대구면 사당리 127,34.50866041,126.8008375,2022-08-31,4920000,전라남도 강진군
강진만 춤추는 갈대축제,강진만 생태공원 일원,2022-10-28,2022-11-06,가을의 정취와 추억을 체험하는 남도답사 1번지 이미지 창출과 갈대·음악·자연을 대표하는 명품 축제,강진군축제추진위원회,전라남도 강진군,,061-430-3354,http://www.gangjin.go.kr/culture/,,전라남도 강진군 강진읍 남당로 97-23,전라남도 강진군 강진읍 목리 128-1,34.6259705,126.7724317,2022-08-31,4920000,전라남도 강진군
제12주년 세계인의 날 기념행사,안산문화광장,2019-05-19,2019-05-19,기념식+ 문화 및 각종 부대행사,안산시,안산시,,031-481-3298,,원곡동 다문화거리,경기도 안산시 단원구 광덕대로 157,경기도 안산시 단원구 고잔동 800,37.310742,126.829822,2022-06-15,3930000,경기도 안산시
청소년어울림마당 1회차,상록청소년수련관,2019-06-01,2019-06-01,개막,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,경기도 안산시 상록구 삼일로 696,경기도 안산시 상록구 성포동 214-1,37.326253,126.853291,2022-06-15,3930000,경기도 안산시
청소년어울림마당 2회차,상록청소년수련관,2019-07-20,2019-07-20,여름축제,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,경기도 안산시 상록구 삼일로 696,경기도 안산시 상록구 성포동 214-1,37.326253,126.853291,2022-06-15,3930000,경기도 안산시
그랑꼬또 와인 페스티벌,그랑꼬또와이너리,2019-08-30,2019-08-31,대부와인 홍보 및 직거래+ 문화공연 등,안산시,그린영농조합법인,,031-481-2317,http://www.grandcoteau.co.kr/,대부와인,경기도 안산시 단원구 뻐꾹산길 107,경기도 안산시 단원구 대부북동 1011-4,37.257471,126.582545,2022-06-15,3930000,경기도 안산시
대부포도축제,구)바다향기테마파크,2019-09-07,2019-09-08,대부포도 홍보 및 직거래+ 문화공연 등,안산시,대부도포도축제위원회,,031-481-2317,https://tourinfo.ansan.go.kr/main.do,대부포도,,경기도 안산시 단원구 대부북동 1841-10,37.28627433,126.5745536,2022-06-15,3930000,경기도 안산시
청소년어울림마당 3회차,상록청소년수련관,2019-09-28,2019-09-28,별이 빛나는 밤에,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,경기도 안산시 상록구 삼일로 696,경기도 안산시 상록구 성포동 214-1,37.326253,126.853291,2022-06-15,3930000,경기도 안산시
제7회 상록수문화제,"최용신기념관,상록수공원",2019-10-26,2019-10-26,공연+전시+체험 등,안산시,안산시,국가보훈처,031-481-3040,https://www2.ansan.go.kr/choiyongshin/main/main.do,,경기도 안산시 상록구 샘골서길 64,경기도 안산시 상록구 본오동 879-4,37.299644,126.8627402,2022-06-15,3930000,경기도 안산시
청소년어울림마당 4회차,안산대학교,2019-10-26,2019-10-26,잡아드림 연계,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,경기도 안산시 상록구 삼일로 696,경기도 안산시 상록구 성포동 214-1,37.326253,126.853291,2022-06-15,3930000,경기도 안산시
청소년어울림마당 5회차,상록청소년수련관,2019-11-02,2019-11-02,폐막,안산시,안산시청소년재단 상록청소년수련관,,031-412-1763,www.ansanyouth.or.kr,,경기도 안산시 상록구 삼일로 696,경기도 안산시 상록구 성포동 214-1,37.326253,126.853291,2022-06-15,3930000,경기도 안산시
제3회 김홍도축제,화랑유원지,2022-10-14,2022-10-16,김홍도마을 재현+ 김홍도 마당극+ 사생대회 등,안산시,안산시,,031-481-3059,https://tourinfo.ansan.go.kr/main.do,,경기도 안산시 단원구 동산로 268,경기도 안산시 단원구 초지동 667,37.32507855,126.8099898,2022-06-15,3930000,경기도 안산시
안산국제거리극축제,안산문화예술의전당,2021-10-05,2021-10-10,순수예술축제,안산시,안산문화재단,경기관광공사,031-481-0531,https://www.ansanart.com/index.do,화랑유원지,경기도 안산시 단원구 화랑로 312(고잔동),경기도 안산시 단원구 고잔동 817,37.31842647,126.8231075,2022-06-15,3930000,경기도 안산시
제13회 세계인의 날 기념행사,안산화랑유원지,2020-10-18,2020-10-18,기념식+ 문화 및 각종 부대행사,안산시,안산시,,031-481-3298,,원곡동 다문화거리,경기도 안산시 단원구 동산로 268,경기도 안산시 단원구 초지동 667,37.32507855,126.8099898,2022-06-15,3930000,경기도 안산시
울산옹기축제,울주군 외고산 옹기마을 일원,2022-09-30,2022-10-03,"웰컴투옹기마을(옹기주제전시, 창작공연, 옹기토크, 옹기테마거리 등)",(재)울주문화재단,(재)울주문화재단,"문화체육관광부, 울산광역시, 울산광역시의회, 울주군, 울주군의회",052-204-0355,https://www.onggi.or.kr,,울산광역시 울주군 온양읍 외고산 3길 36,울산광역시 울주군 온양읍 고산리 501-18,35.435069,129.2795088,2022-06-16,3730000,울산광역시 울주군
가야문화축제,수릉원+대성동 고분군+가야의거리 일원,2022-10-07,2022-10-10,공식+민속+축제+체험+설치+부대 연계행사,(사)가야문화축제제전위원회,경상남도 김해시청,없음,055-330-3944,http://www.gcfkorea.com,김해국립박물관+김수로왕릉+가야의 길+가야테마파크,경상남도 김해시 가야의길 126,경상남도 김해시 대성동 434,35.23606039,128.8730826,2022-06-17,5350000,경상남도 김해시
김해분청도자기축제,김해분청도자박물관+김해도자판매전시관,2022-10-21,2022-10-30,의식+특별전시+판매+부대행사,(사)김해도예협회,경상남도 김해시청,없음,055-330-3244,http://www.gimhae.go.kr/00224/00223/03324.web?amode=view&idx=395,김해분청도자박물관+클레이아크미술관,경상남도 김해시 진례면 진례로 275-35,경상남도 김해시 진례면 송정리 360,35.25149561,128.745857,2022-06-17,5350000,경상남도 김해시
김해평생학습과학축제,수릉원+대성동 고분군+가야의거리 일원,2022-10-22,2022-10-23,전시+축제+체험 설치+부대행사,김해평생학습축제운영위원회,김해평생학습과학축제운영위원회,경상남도 김해시청,055-330-4883,http://www.gimhae.go.kr/edu.web,김해국립박물관+김수로왕릉+가야의 길+가야테마파크,경상남도 김해시 가야의길 126,경상남도 김해시 대성동 434,35.23606039,128.8730826,2022-06-17,5350000,경상남도 김해시
2022 물금 벚꽃 축제,양산시 황산공원 일원,2022-03-26,2022-03-30,"(비대면)축하공연, 공연행사, 지역주민참여행사, 문화전시행사 등",양산시,양산시,경상남도 양산시,055-392-7012,,,경상남도 양산시 물금읍 낙동로 295-9,경상남도 양산시 물금읍 물금리 172-2,35.30173083,128.9895949,2022-06-30,5380000,경상남도 양산시
2022 양산봄꽃축제,신기동 양산천둔치 유채꽃단지 일원,2022-04-05,2022-04-13,"(축제취소)튤립동산, 포토존, 풍차, 꽃탑 등",양산시,양산시,경상남도 양산시,055-392-5343,,,경상남도 양산시 신기강변로 26(신기동),경상남도 양산시 북부동 671-1,35.35002163,129.0341247,2022-06-30,5380000,경상남도 양산시
원동미나리축제,원동 함포마을 일원,2022-03-01,2022-03-31,"(축제취소)미나리 시식회 및 특산물 판매, 원동미나리 직판장 개설운영",원동청정미나리연구회,원동청정미나리연구회,경상남도 양산시,055-392-3232,http://tour.yangsan.go.kr/,,경상남도 양산시 원동면 원동로 1708,경상남도 양산시 원동면 원리 414-8,35.38015379,128.9211173,2022-06-30,5380000,경상남도 양산시
배내골고로쇠축제,배내골홍보관,2022-03-26,2022-03-27,"(축제취소)고로쇠 시음회, 체험행사, 문화공연 등",배내골주민자치위원회,배내골주민자치위원회,경상남도 양산시,055-392-3232,http://tour.yangsan.go.kr/,,경상남도 양산시 원동면 배내로 431,경상남도 양산시 원동면 선리 1421-5,35.4865568,128.985548,2022-06-30,5380000,경상남도 양산시
원동매화축제,원동마을 일원,2022-03-02,2022-03-20,"(비대면)원동매화 나무 분양 이벤트, 원동매화 사진/영상 공모 기획전",원동매화축제추진위원회,원동매화축제추진위원회,경상남도 양산시,055-392-2548,http://www.yangsanfes.com/,,경상남도 양산시 원동면 원동로 2220,경상남도 양산시 원동면 영포리 537,35.42085217,128.9410364,2022-06-30,5380000,경상남도 양산시
2022년 순천민주주의 정책 페스티벌,부읍성남문터광장(예정),2022-11-12,2022-11-12,"시민공론장, 민주주의정책 홍보관, 배움터, 체험 등",전라남도 순천시청,전라남도 순천시청,,061-749-5554,,축제일정 변동가능,전라남도 순천시 중앙로 93,,,,2022-06-24,4820000,전라남도 순천시
양산시청소년한마음축제,황산공원,2022-09-06,2022-09-06,"(연기)기념식, 축하공연, 전국청소년동아리경연대회, EDM파티 등",양산시 청소년회관,양산시 청소년회관,경상남도 양산시,055-392-4702,,,경상남도 양산시 물금읍 낙동로 295-9,경상남도 양산시 물금읍 물금리 172-2,35.30173083,128.9895949,2022-06-30,5380000,경상남도 양산시
황룡강 가을꽃축제,황룡강변 일원,2022-10-08,2022-10-16,공연+체험+판매행사 등,장성군축제위원회,장성군,전라남도,061-390-7242,https://www.jangseong.go.kr/home/tour_new/festival/festival_04/festival_04_04,황룡강,,전라남도 장성군 장성읍 기산리 461-1,35.30951048,126.7815062,2022-09-15,4980000,전라남도 장성군
청소년 문화 예술의 밤 흥선비긴어게인,평화의광장,2022-04-09,2022-10-01,청소년 버스킹+체험부스 및 플리마켓+토크쇼,흥선청소년문화의집,흥선청소년문화의집,,031-828-9593,,,경기도 의정부시 시민로19번길 13,경기도 의정부시 의정부동 488,37.7386919,127.0357766,2022-08-26,3820000,경기도 의정부시
의정부시 청소년 진로페스티벌,의정부시청소년수련관,2022-05-16,2022-05-20,직업인+학과 소개 및 E-sports 대회 셀프 뷰티등,의정부시청소년수련관,의정부시청소년재단,,031-828-9557,,,경기도 의정부시 의정로 27,경기도 의정부시 의정부동 352,37.73517724,127.0338894,2022-08-26,3820000,경기도 의정부시
의정부시 청소년 행복주간  [명사특강 ],의정부시청소년수련관,2022-05-21,2022-05-21,권용실교수 자녀와 함께 행복해 지는 방법,의정부시청소년상담복지센터,의정부시청소년재단,,031-828-9562,,,경기도 의정부시 의정로 27,경기도 의정부시 의정부동 352,37.73517724,127.0338894,2022-08-26,3820000,경기도 의정부시
